 0.425333	-0.633333	0 
 0.425333	-0.625000	0 
 0.425333	-0.616667	0 
 0.425333	-0.608333	0 
 0.425333	-0.600000	1 
 0.425333	-0.591667	0 
 0.425333	-0.583333	0 
 0.425333	-0.575000	0 
 0.425333	-0.566667	0 
 0.425333	-0.558333	0 
 0.425333	-0.550000	0 
 0.425333	-0.541667	0 
 0.425333	-0.533333	0 
 0.425333	-0.525000	0 
 0.425333	-0.516667	0 
 0.425333	-0.508333	0 
 0.425333	-0.500000	0 
 0.425333	-0.491667	0 
 0.425333	-0.483333	0 
 0.425333	-0.475000	0 
 0.425333	-0.466667	0 
 0.425333	-0.458333	0 
 0.425333	-0.450000	0 
 0.425333	-0.441667	0 
 0.425333	-0.433333	0 
 0.425333	-0.425000	0 
 0.425333	-0.416667	0 
 0.425333	-0.408333	0 
 0.425333	-0.400000	0 
 0.425333	-0.391667	0 
 0.425333	-0.383333	0 
 0.425333	-0.375000	0 
 0.425333	-0.366667	0 
 0.425333	-0.358333	0 
 0.425333	-0.350000	0 
 0.425333	-0.341667	0 
 0.425333	-0.333333	0 
 0.425333	-0.325000	0 
 0.425333	-0.316667	0 
 0.425333	-0.308333	0 
 0.425333	-0.300000	0 
 0.425333	-0.291667	0 
 0.425333	-0.283333	0 
 0.425333	-0.275000	0 
 0.425333	-0.266667	0 
 0.425333	-0.258333	0 
 0.425333	-0.250000	0 
 0.425333	-0.241667	0 
 0.425333	-0.233333	0 
 0.425333	-0.225000	0 
 0.425333	-0.216667	0 
 0.425333	-0.208333	0 
 0.425333	-0.200000	0 
 0.425333	-0.191667	0 
 0.425333	-0.183333	0 
 0.425333	-0.175000	0 
 0.425333	-0.166667	0 
 0.425333	-0.158333	0 
 0.425333	-0.150000	0 
 0.425333	-0.141667	0 
 0.425333	-0.133333	0 
 0.425333	-0.125000	0 
 0.425333	-0.116667	0 
 0.425333	-0.108333	0 
 0.425333	-0.100000	0 
 0.425333	-0.091667	0 
 0.425333	-0.083333	0 
 0.425333	-0.075000	0 
 0.425333	-0.066667	0 
 0.425333	-0.058333	0 
 0.425333	-0.050000	0 
 0.425333	-0.041667	0 
 0.425333	-0.033333	0 
 0.425333	-0.025000	0 
 0.425333	-0.016667	0 
 0.425333	-0.008333	0 
 0.425333	0.000000	0 
 0.425333	0.008333	0 
 0.425333	0.016667	0 
 0.425333	0.025000	0 
 0.425333	0.033334	0 
 0.425333	0.041667	0 
 0.425333	0.050000	0 
 0.425333	0.058333	0 
 0.425333	0.066667	0 
 0.425333	0.075000	0 
 0.425333	0.083333	0 
 0.425333	0.091667	0 
 0.425333	0.100000	0 
 0.425333	0.108333	0 
 0.425333	0.116667	0 
 0.425333	0.125000	0 
 0.425333	0.133333	0 
 0.425333	0.141667	0 
 0.425333	0.150000	0 
 0.425333	0.158334	0 
 0.425333	0.166667	0 
 0.425333	0.175000	0 
 0.425333	0.183333	0 
 0.425333	0.191667	0 
 0.425333	0.200000	0 
 0.425333	0.208333	0 
 0.425333	0.216667	0 
 0.425333	0.225000	0 
 0.425333	0.233333	0 
 0.425333	0.241667	0 
 0.425333	0.250000	0 
 0.425333	0.258333	0 
 0.425333	0.266667	0 
 0.425333	0.275000	0 
 0.425333	0.283334	0 
 0.425333	0.291667	0 
 0.425333	0.300000	0 
 0.425333	0.308333	0 
 0.425333	0.316667	1 
 0.425333	0.325000	1 
 0.425333	0.333333	1 
 0.425333	0.341667	1 
 0.425333	0.350000	1 
 0.425333	0.358333	1 
 0.425333	0.366667	1 
 0.425333	0.375000	1 
 0.425333	0.383333	1 
 0.425333	0.391667	1 
 0.425333	0.400000	1 
 0.425333	0.408334	1 
 0.425333	0.416667	1 
 0.425333	0.425000	1 
 0.425333	0.433333	1 
 0.425333	0.441667	1 
 0.425333	0.450000	1 
 0.425333	0.458333	1 
 0.425333	0.466667	1 
 0.425333	0.475000	1 
 0.425333	0.483333	1 
 0.425333	0.491667	1 
 0.432667	-2.000000	1 
 0.432667	-1.991667	1 
 0.432667	-1.983333	1 
 0.432667	-1.975000	1 
 0.432667	-1.966667	1 
 0.432667	-1.958333	1 
 0.432667	-1.950000	1 
 0.432667	-1.941667	1 
 0.432667	-1.933333	1 
 0.432667	-1.925000	1 
 0.432667	-1.916667	1 
 0.432667	-1.908333	1 
 0.432667	-1.900000	1 
 0.432667	-1.891667	1 
 0.432667	-1.883333	1 
 0.432667	-1.875000	1 
 0.432667	-1.866667	1 
 0.432667	-1.858333	1 
 0.432667	-1.850000	1 
 0.432667	-1.841667	1 
 0.432667	-1.833333	1 
 0.432667	-1.825000	1 
 0.432667	-1.816667	1 
 0.432667	-1.808333	1 
 0.432667	-1.800000	1 
 0.432667	-1.791667	1 
 0.432667	-1.783333	1 
 0.432667	-1.775000	1 
 0.432667	-1.766667	1 
 0.432667	-1.758333	1 
 0.432667	-1.750000	1 
 0.432667	-1.741667	1 
 0.432667	-1.733333	1 
 0.432667	-1.725000	1 
 0.432667	-1.716667	1 
 0.432667	-1.708333	1 
 0.432667	-1.700000	1 
 0.432667	-1.691667	1 
 0.432667	-1.683333	1 
 0.432667	-1.675000	1 
 0.432667	-1.666667	1 
 0.432667	-1.658333	1 
 0.432667	-1.650000	1 
 0.432667	-1.641667	1 
 0.432667	-1.633333	1 
 0.432667	-1.625000	1 
 0.432667	-1.616667	1 
 0.432667	-1.608333	1 
 0.432667	-1.600000	1 
 0.432667	-1.591667	1 
 0.432667	-1.583333	1 
 0.432667	-1.575000	1 
 0.432667	-1.566667	1 
 0.432667	-1.558333	1 
 0.432667	-1.550000	1 
 0.432667	-1.541667	1 
 0.432667	-1.533333	1 
 0.432667	-1.525000	1 
 0.432667	-1.516667	1 
 0.432667	-1.508333	1 
 0.432667	-1.500000	1 
 0.432667	-1.491667	1 
 0.432667	-1.483333	1 
 0.432667	-1.475000	1 
 0.432667	-1.466667	1 
 0.432667	-1.458333	1 
 0.432667	-1.450000	1 
 0.432667	-1.441667	1 
 0.432667	-1.433333	1 
 0.432667	-1.425000	1 
 0.432667	-1.416667	1 
 0.432667	-1.408333	1 
 0.432667	-1.400000	1 
 0.432667	-1.391667	1 
 0.432667	-1.383333	1 
 0.432667	-1.375000	1 
 0.432667	-1.366667	1 
 0.432667	-1.358333	1 
 0.432667	-1.350000	1 
 0.432667	-1.341667	1 
 0.432667	-1.333333	1 
 0.432667	-1.325000	1 
 0.432667	-1.316667	1 
 0.432667	-1.308333	1 
 0.432667	-1.300000	1 
 0.432667	-1.291667	1 
 0.432667	-1.283333	1 
 0.432667	-1.275000	1 
 0.432667	-1.266667	1 
 0.432667	-1.258333	1 
 0.432667	-1.250000	1 
 0.432667	-1.241667	1 
 0.432667	-1.233333	1 
 0.432667	-1.225000	1 
 0.432667	-1.216667	1 
 0.432667	-1.208333	1 
 0.432667	-1.200000	1 
 0.432667	-1.191667	1 
 0.432667	-1.183333	1 
 0.432667	-1.175000	1 
 0.432667	-1.166667	1 
 0.432667	-1.158333	1 
 0.432667	-1.150000	1 
 0.432667	-1.141667	1 
 0.432667	-1.133333	1 
 0.432667	-1.125000	1 
 0.432667	-1.116667	1 
 0.432667	-1.108333	1 
 0.432667	-1.100000	1 
 0.432667	-1.091667	1 
 0.432667	-1.083333	1 
 0.432667	-1.075000	1 
 0.432667	-1.066667	1 
 0.432667	-1.058333	1 
 0.432667	-1.050000	1 
 0.432667	-1.041667	1 
 0.432667	-1.033333	1 
 0.432667	-1.025000	1 
 0.432667	-1.016667	1 
 0.432667	-1.008333	1 
 0.432667	-1.000000	1 
 0.432667	-0.991667	1 
 0.432667	-0.983333	1 
 0.432667	-0.975000	1 
 0.432667	-0.966667	1 
 0.432667	-0.958333	1 
 0.432667	-0.950000	1 
 0.432667	-0.941667	1 
 0.432667	-0.933333	1 
 0.432667	-0.925000	1 
 0.432667	-0.916667	1 
 0.432667	-0.908333	1 
 0.432667	-0.900000	1 
 0.432667	-0.891667	1 
 0.432667	-0.883333	1 
 0.432667	-0.875000	1 
 0.432667	-0.866667	1 
 0.432667	-0.858333	1 
 0.432667	-0.850000	1 
 0.432667	-0.841667	1 
 0.432667	-0.833333	1 
 0.432667	-0.825000	1 
 0.432667	-0.816667	1 
 0.432667	-0.808333	1 
 0.432667	-0.800000	1 
 0.432667	-0.791667	1 
 0.432667	-0.783333	1 
 0.432667	-0.775000	1 
 0.432667	-0.766667	1 
 0.432667	-0.758333	1 
 0.432667	-0.750000	1 
 0.432667	-0.741667	1 
 0.432667	-0.733333	1 
 0.432667	-0.725000	1 
 0.432667	-0.716667	1 
 0.432667	-0.708333	1 
 0.432667	-0.700000	1 
 0.432667	-0.691667	1 
 0.432667	-0.683333	1 
 0.432667	-0.675000	1 
 0.432667	-0.666667	1 
 0.432667	-0.658333	1 
 0.432667	-0.650000	1 
 0.432667	-0.641667	0 
 0.432667	-0.633333	0 
 0.432667	-0.625000	0 
 0.432667	-0.616667	0 
 0.432667	-0.608333	0 
 0.432667	-0.600000	1 
 0.432667	-0.591667	1 
 0.432667	-0.583333	0 
 0.432667	-0.575000	0 
 0.432667	-0.566667	0 
 0.432667	-0.558333	0 
 0.432667	-0.550000	0 
 0.432667	-0.541667	0 
 0.432667	-0.533333	0 
 0.432667	-0.525000	0 
 0.432667	-0.516667	0 
 0.432667	-0.508333	0 
 0.432667	-0.500000	0 
 0.432667	-0.491667	0 
 0.432667	-0.483333	0 
 0.432667	-0.475000	0 
 0.432667	-0.466667	0 
 0.432667	-0.458333	0 
 0.432667	-0.450000	0 
 0.432667	-0.441667	0 
 0.432667	-0.433333	0 
 0.432667	-0.425000	0 
 0.432667	-0.416667	0 
 0.432667	-0.408333	0 
 0.432667	-0.400000	0 
 0.432667	-0.391667	0 
 0.432667	-0.383333	0 
 0.432667	-0.375000	0 
 0.432667	-0.366667	0 
 0.432667	-0.358333	0 
 0.432667	-0.350000	0 
 0.432667	-0.341667	0 
 0.432667	-0.333333	0 
 0.432667	-0.325000	0 
 0.432667	-0.316667	0 
 0.432667	-0.308333	0 
 0.432667	-0.300000	0 
 0.432667	-0.291667	0 
 0.432667	-0.283333	0 
 0.432667	-0.275000	0 
 0.432667	-0.266667	0 
 0.432667	-0.258333	0 
 0.432667	-0.250000	0 
 0.432667	-0.241667	0 
 0.432667	-0.233333	0 
 0.432667	-0.225000	0 
 0.432667	-0.216667	0 
 0.432667	-0.208333	0 
 0.432667	-0.200000	0 
 0.432667	-0.191667	0 
 0.432667	-0.183333	0 
 0.432667	-0.175000	0 
 0.432667	-0.166667	0 
 0.432667	-0.158333	0 
 0.432667	-0.150000	0 
 0.432667	-0.141667	0 
 0.432667	-0.133333	0 
 0.432667	-0.125000	0 
 0.432667	-0.116667	0 
 0.432667	-0.108333	0 
 0.432667	-0.100000	0 
 0.432667	-0.091667	0 
 0.432667	-0.083333	0 
 0.432667	-0.075000	0 
 0.432667	-0.066667	0 
 0.432667	-0.058333	0 
 0.432667	-0.050000	0 
 0.432667	-0.041667	0 
 0.432667	-0.033333	0 
 0.432667	-0.025000	0 
 0.432667	-0.016667	0 
 0.432667	-0.008333	0 
 0.432667	0.000000	0 
 0.432667	0.008333	0 
 0.432667	0.016667	0 
 0.432667	0.025000	0 
 0.432667	0.033334	0 
 0.432667	0.041667	0 
 0.432667	0.050000	0 
 0.432667	0.058333	0 
 0.432667	0.066667	0 
 0.432667	0.075000	0 
 0.432667	0.083333	0 
 0.432667	0.091667	0 
 0.432667	0.100000	0 
 0.432667	0.108333	0 
 0.432667	0.116667	0 
 0.432667	0.125000	0 
 0.432667	0.133333	0 
 0.432667	0.141667	0 
 0.432667	0.150000	0 
 0.432667	0.158334	0 
 0.432667	0.166667	0 
 0.432667	0.175000	0 
 0.432667	0.183333	0 
 0.432667	0.191667	0 
 0.432667	0.200000	0 
 0.432667	0.208333	0 
 0.432667	0.216667	0 
 0.432667	0.225000	0 
 0.432667	0.233333	0 
 0.432667	0.241667	0 
 0.432667	0.250000	0 
 0.432667	0.258333	0 
 0.432667	0.266667	0 
 0.432667	0.275000	0 
 0.432667	0.283334	0 
 0.432667	0.291667	0 
 0.432667	0.300000	0 
 0.432667	0.308333	1 
 0.432667	0.316667	1 
 0.432667	0.325000	1 
 0.432667	0.333333	1 
 0.432667	0.341667	1 
 0.432667	0.350000	1 
 0.432667	0.358333	1 
 0.432667	0.366667	1 
 0.432667	0.375000	1 
 0.432667	0.383333	1 
 0.432667	0.391667	1 
 0.432667	0.400000	1 
 0.432667	0.408334	1 
 0.432667	0.416667	1 
 0.432667	0.425000	1 
 0.432667	0.433333	1 
 0.432667	0.441667	1 
 0.432667	0.450000	1 
 0.432667	0.458333	1 
 0.432667	0.466667	1 
 0.432667	0.475000	1 
 0.432667	0.483333	1 
 0.432667	0.491667	1 
 0.440000	-2.000000	1 
 0.440000	-1.991667	1 
 0.440000	-1.983333	1 
 0.440000	-1.975000	1 
 0.440000	-1.966667	1 
 0.440000	-1.958333	1 
 0.440000	-1.950000	1 
 0.440000	-1.941667	1 
 0.440000	-1.933333	1 
 0.440000	-1.925000	1 
 0.440000	-1.916667	1 
 0.440000	-1.908333	1 
 0.440000	-1.900000	1 
 0.440000	-1.891667	1 
 0.440000	-1.883333	1 
 0.440000	-1.875000	1 
 0.440000	-1.866667	1 
 0.440000	-1.858333	1 
 0.440000	-1.850000	1 
 0.440000	-1.841667	1 
 0.440000	-1.833333	1 
 0.440000	-1.825000	1 
 0.440000	-1.816667	1 
 0.440000	-1.808333	1 
 0.440000	-1.800000	1 
 0.440000	-1.791667	1 
 0.440000	-1.783333	1 
 0.440000	-1.775000	1 
 0.440000	-1.766667	1 
 0.440000	-1.758333	1 
 0.440000	-1.750000	1 
 0.440000	-1.741667	1 
 0.440000	-1.733333	1 
 0.440000	-1.725000	1 
 0.440000	-1.716667	1 
 0.440000	-1.708333	1 
 0.440000	-1.700000	1 
 0.440000	-1.691667	1 
 0.440000	-1.683333	1 
 0.440000	-1.675000	1 
 0.440000	-1.666667	1 
 0.440000	-1.658333	1 
 0.440000	-1.650000	1 
 0.440000	-1.641667	1 
 0.440000	-1.633333	1 
 0.440000	-1.625000	1 
 0.440000	-1.616667	1 
 0.440000	-1.608333	1 
 0.440000	-1.600000	1 
 0.440000	-1.591667	1 
 0.440000	-1.583333	1 
 0.440000	-1.575000	1 
 0.440000	-1.566667	1 
 0.440000	-1.558333	1 
 0.440000	-1.550000	1 
 0.440000	-1.541667	1 
 0.440000	-1.533333	1 
 0.440000	-1.525000	1 
 0.440000	-1.516667	1 
 0.440000	-1.508333	1 
 0.440000	-1.500000	1 
 0.440000	-1.491667	1 
 0.440000	-1.483333	1 
 0.440000	-1.475000	1 
 0.440000	-1.466667	1 
 0.440000	-1.458333	1 
 0.440000	-1.450000	1 
 0.440000	-1.441667	1 
 0.440000	-1.433333	1 
 0.440000	-1.425000	1 
 0.440000	-1.416667	1 
 0.440000	-1.408333	1 
 0.440000	-1.400000	1 
 0.440000	-1.391667	1 
 0.440000	-1.383333	1 
 0.440000	-1.375000	1 
 0.440000	-1.366667	1 
 0.440000	-1.358333	1 
 0.440000	-1.350000	1 
 0.440000	-1.341667	1 
 0.440000	-1.333333	1 
 0.440000	-1.325000	1 
 0.440000	-1.316667	1 
 0.440000	-1.308333	1 
 0.440000	-1.300000	1 
 0.440000	-1.291667	1 
 0.440000	-1.283333	1 
 0.440000	-1.275000	1 
 0.440000	-1.266667	1 
 0.440000	-1.258333	1 
 0.440000	-1.250000	1 
 0.440000	-1.241667	1 
 0.440000	-1.233333	1 
 0.440000	-1.225000	1 
 0.440000	-1.216667	1 
 0.440000	-1.208333	1 
 0.440000	-1.200000	1 
 0.440000	-1.191667	1 
 0.440000	-1.183333	1 
 0.440000	-1.175000	1 
 0.440000	-1.166667	1 
 0.440000	-1.158333	1 
 0.440000	-1.150000	1 
 0.440000	-1.141667	1 
 0.440000	-1.133333	1 
 0.440000	-1.125000	1 
 0.440000	-1.116667	1 
 0.440000	-1.108333	1 
 0.440000	-1.100000	1 
 0.440000	-1.091667	1 
 0.440000	-1.083333	1 
 0.440000	-1.075000	1 
 0.440000	-1.066667	1 
 0.440000	-1.058333	1 
 0.440000	-1.050000	1 
 0.440000	-1.041667	1 
 0.440000	-1.033333	1 
 0.440000	-1.025000	1 
 0.440000	-1.016667	1 
 0.440000	-1.008333	1 
 0.440000	-1.000000	1 
 0.440000	-0.991667	1 
 0.440000	-0.983333	1 
 0.440000	-0.975000	1 
 0.440000	-0.966667	1 
 0.440000	-0.958333	1 
 0.440000	-0.950000	1 
 0.440000	-0.941667	1 
 0.440000	-0.933333	1 
 0.440000	-0.925000	1 
 0.440000	-0.916667	1 
 0.440000	-0.908333	1 
 0.440000	-0.900000	1 
 0.440000	-0.891667	1 
 0.440000	-0.883333	1 
 0.440000	-0.875000	1 
 0.440000	-0.866667	1 
 0.440000	-0.858333	1 
 0.440000	-0.850000	1 
 0.440000	-0.841667	1 
 0.440000	-0.833333	1 
 0.440000	-0.825000	1 
 0.440000	-0.816667	1 
 0.440000	-0.808333	1 
 0.440000	-0.800000	1 
 0.440000	-0.791667	1 
 0.440000	-0.783333	1 
 0.440000	-0.775000	1 
 0.440000	-0.766667	1 
 0.440000	-0.758333	1 
 0.440000	-0.750000	1 
 0.440000	-0.741667	1 
 0.440000	-0.733333	1 
 0.440000	-0.725000	1 
 0.440000	-0.716667	1 
 0.440000	-0.708333	1 
 0.440000	-0.700000	1 
 0.440000	-0.691667	1 
 0.440000	-0.683333	1 
 0.440000	-0.675000	1 
 0.440000	-0.666667	1 
 0.440000	-0.658333	1 
 0.440000	-0.650000	0 
 0.440000	-0.641667	0 
 0.440000	-0.633333	0 
 0.440000	-0.625000	0 
 0.440000	-0.616667	0 
 0.440000	-0.608333	0 
 0.440000	-0.600000	1 
 0.440000	-0.591667	1 
 0.440000	-0.583333	0 
 0.440000	-0.575000	0 
 0.440000	-0.566667	0 
 0.440000	-0.558333	0 
 0.440000	-0.550000	0 
 0.440000	-0.541667	0 
 0.440000	-0.533333	0 
 0.440000	-0.525000	0 
 0.440000	-0.516667	0 
 0.440000	-0.508333	0 
 0.440000	-0.500000	0 
 0.440000	-0.491667	0 
 0.440000	-0.483333	0 
 0.440000	-0.475000	0 
 0.440000	-0.466667	0 
 0.440000	-0.458333	0 
 0.440000	-0.450000	0 
 0.440000	-0.441667	0 
 0.440000	-0.433333	0 
 0.440000	-0.425000	0 
 0.440000	-0.416667	0 
 0.440000	-0.408333	0 
 0.440000	-0.400000	0 
 0.440000	-0.391667	0 
 0.440000	-0.383333	0 
 0.440000	-0.375000	0 
 0.440000	-0.366667	0 
 0.440000	-0.358333	0 
 0.440000	-0.350000	0 
 0.440000	-0.341667	0 
 0.440000	-0.333333	0 
 0.440000	-0.325000	0 
 0.440000	-0.316667	0 
 0.440000	-0.308333	0 
 0.440000	-0.300000	0 
 0.440000	-0.291667	0 
 0.440000	-0.283333	0 
 0.440000	-0.275000	0 
 0.440000	-0.266667	0 
 0.440000	-0.258333	0 
 0.440000	-0.250000	0 
 0.440000	-0.241667	0 
 0.440000	-0.233333	0 
 0.440000	-0.225000	0 
 0.440000	-0.216667	0 
 0.440000	-0.208333	0 
 0.440000	-0.200000	0 
 0.440000	-0.191667	0 
 0.440000	-0.183333	0 
 0.440000	-0.175000	0 
 0.440000	-0.166667	0 
 0.440000	-0.158333	0 
 0.440000	-0.150000	0 
 0.440000	-0.141667	0 
 0.440000	-0.133333	0 
 0.440000	-0.125000	0 
 0.440000	-0.116667	0 
 0.440000	-0.108333	0 
 0.440000	-0.100000	0 
 0.440000	-0.091667	0 
 0.440000	-0.083333	0 
 0.440000	-0.075000	0 
 0.440000	-0.066667	0 
 0.440000	-0.058333	0 
 0.440000	-0.050000	0 
 0.440000	-0.041667	0 
 0.440000	-0.033333	0 
 0.440000	-0.025000	0 
 0.440000	-0.016667	0 
 0.440000	-0.008333	0 
 0.440000	0.000000	0 
 0.440000	0.008333	0 
 0.440000	0.016667	0 
 0.440000	0.025000	0 
 0.440000	0.033334	0 
 0.440000	0.041667	0 
 0.440000	0.050000	0 
 0.440000	0.058333	0 
 0.440000	0.066667	0 
 0.440000	0.075000	0 
 0.440000	0.083333	0 
 0.440000	0.091667	0 
 0.440000	0.100000	0 
 0.440000	0.108333	0 
 0.440000	0.116667	0 
 0.440000	0.125000	0 
 0.440000	0.133333	0 
 0.440000	0.141667	0 
 0.440000	0.150000	0 
 0.440000	0.158334	0 
 0.440000	0.166667	0 
 0.440000	0.175000	0 
 0.440000	0.183333	0 
 0.440000	0.191667	0 
 0.440000	0.200000	0 
 0.440000	0.208333	0 
 0.440000	0.216667	0 
 0.440000	0.225000	0 
 0.440000	0.233333	0 
 0.440000	0.241667	0 
 0.440000	0.250000	0 
 0.440000	0.258333	0 
 0.440000	0.266667	0 
 0.440000	0.275000	0 
 0.440000	0.283334	0 
 0.440000	0.291667	0 
 0.440000	0.300000	0 
 0.440000	0.308333	0 
 0.440000	0.316667	1 
 0.440000	0.325000	1 
 0.440000	0.333333	1 
 0.440000	0.341667	1 
 0.440000	0.350000	1 
 0.440000	0.358333	1 
 0.440000	0.366667	1 
 0.440000	0.375000	1 
 0.440000	0.383333	1 
 0.440000	0.391667	1 
 0.440000	0.400000	1 
 0.440000	0.408334	1 
 0.440000	0.416667	1 
 0.440000	0.425000	1 
 0.440000	0.433333	1 
 0.440000	0.441667	1 
 0.440000	0.450000	1 
 0.440000	0.458333	1 
 0.440000	0.466667	1 
 0.440000	0.475000	1 
 0.440000	0.483333	1 
 0.440000	0.491667	1 
 0.447333	-2.000000	1 
 0.447333	-1.991667	1 
 0.447333	-1.983333	1 
 0.447333	-1.975000	1 
 0.447333	-1.966667	1 
 0.447333	-1.958333	1 
 0.447333	-1.950000	1 
 0.447333	-1.941667	1 
 0.447333	-1.933333	1 
 0.447333	-1.925000	1 
 0.447333	-1.916667	1 
 0.447333	-1.908333	1 
 0.447333	-1.900000	1 
 0.447333	-1.891667	1 
 0.447333	-1.883333	1 
 0.447333	-1.875000	1 
 0.447333	-1.866667	1 
 0.447333	-1.858333	1 
 0.447333	-1.850000	1 
 0.447333	-1.841667	1 
 0.447333	-1.833333	1 
 0.447333	-1.825000	1 
 0.447333	-1.816667	1 
 0.447333	-1.808333	1 
 0.447333	-1.800000	1 
 0.447333	-1.791667	1 
 0.447333	-1.783333	1 
 0.447333	-1.775000	1 
 0.447333	-1.766667	1 
 0.447333	-1.758333	1 
 0.447333	-1.750000	1 
 0.447333	-1.741667	1 
 0.447333	-1.733333	1 
 0.447333	-1.725000	1 
 0.447333	-1.716667	1 
 0.447333	-1.708333	1 
 0.447333	-1.700000	1 
 0.447333	-1.691667	1 
 0.447333	-1.683333	1 
 0.447333	-1.675000	1 
 0.447333	-1.666667	1 
 0.447333	-1.658333	1 
 0.447333	-1.650000	1 
 0.447333	-1.641667	1 
 0.447333	-1.633333	1 
 0.447333	-1.625000	1 
 0.447333	-1.616667	1 
 0.447333	-1.608333	1 
 0.447333	-1.600000	1 
 0.447333	-1.591667	1 
 0.447333	-1.583333	1 
 0.447333	-1.575000	1 
 0.447333	-1.566667	1 
 0.447333	-1.558333	1 
 0.447333	-1.550000	1 
 0.447333	-1.541667	1 
 0.447333	-1.533333	1 
 0.447333	-1.525000	1 
 0.447333	-1.516667	1 
 0.447333	-1.508333	1 
 0.447333	-1.500000	1 
 0.447333	-1.491667	1 
 0.447333	-1.483333	1 
 0.447333	-1.475000	1 
 0.447333	-1.466667	1 
 0.447333	-1.458333	1 
 0.447333	-1.450000	1 
 0.447333	-1.441667	1 
 0.447333	-1.433333	1 
 0.447333	-1.425000	1 
 0.447333	-1.416667	1 
 0.447333	-1.408333	1 
 0.447333	-1.400000	1 
 0.447333	-1.391667	1 
 0.447333	-1.383333	1 
 0.447333	-1.375000	1 
 0.447333	-1.366667	1 
 0.447333	-1.358333	1 
 0.447333	-1.350000	1 
 0.447333	-1.341667	1 
 0.447333	-1.333333	1 
 0.447333	-1.325000	1 
 0.447333	-1.316667	1 
 0.447333	-1.308333	1 
 0.447333	-1.300000	1 
 0.447333	-1.291667	1 
 0.447333	-1.283333	1 
 0.447333	-1.275000	1 
 0.447333	-1.266667	1 
 0.447333	-1.258333	1 
 0.447333	-1.250000	1 
 0.447333	-1.241667	1 
 0.447333	-1.233333	1 
 0.447333	-1.225000	1 
 0.447333	-1.216667	1 
 0.447333	-1.208333	1 
 0.447333	-1.200000	1 
 0.447333	-1.191667	1 
 0.447333	-1.183333	1 
 0.447333	-1.175000	1 
 0.447333	-1.166667	1 
 0.447333	-1.158333	1 
 0.447333	-1.150000	1 
 0.447333	-1.141667	1 
 0.447333	-1.133333	1 
 0.447333	-1.125000	1 
 0.447333	-1.116667	1 
 0.447333	-1.108333	1 
 0.447333	-1.100000	1 
 0.447333	-1.091667	1 
 0.447333	-1.083333	1 
 0.447333	-1.075000	1 
 0.447333	-1.066667	1 
 0.447333	-1.058333	1 
 0.447333	-1.050000	1 
 0.447333	-1.041667	1 
 0.447333	-1.033333	1 
 0.447333	-1.025000	1 
 0.447333	-1.016667	1 
 0.447333	-1.008333	1 
 0.447333	-1.000000	1 
 0.447333	-0.991667	1 
 0.447333	-0.983333	1 
 0.447333	-0.975000	1 
 0.447333	-0.966667	1 
 0.447333	-0.958333	1 
 0.447333	-0.950000	1 
 0.447333	-0.941667	1 
 0.447333	-0.933333	1 
 0.447333	-0.925000	1 
 0.447333	-0.916667	1 
 0.447333	-0.908333	1 
 0.447333	-0.900000	1 
 0.447333	-0.891667	1 
 0.447333	-0.883333	1 
 0.447333	-0.875000	1 
 0.447333	-0.866667	1 
 0.447333	-0.858333	1 
 0.447333	-0.850000	1 
 0.447333	-0.841667	1 
 0.447333	-0.833333	1 
 0.447333	-0.825000	1 
 0.447333	-0.816667	1 
 0.447333	-0.808333	1 
 0.447333	-0.800000	1 
 0.447333	-0.791667	1 
 0.447333	-0.783333	1 
 0.447333	-0.775000	1 
 0.447333	-0.766667	1 
 0.447333	-0.758333	1 
 0.447333	-0.750000	1 
 0.447333	-0.741667	1 
 0.447333	-0.733333	1 
 0.447333	-0.725000	1 
 0.447333	-0.716667	1 
 0.447333	-0.708333	1 
 0.447333	-0.700000	1 
 0.447333	-0.691667	1 
 0.447333	-0.683333	1 
 0.447333	-0.675000	1 
 0.447333	-0.666667	1 
 0.447333	-0.658333	1 
 0.447333	-0.650000	1 
 0.447333	-0.641667	1 
 0.447333	-0.633333	1 
 0.447333	-0.625000	1 
 0.447333	-0.616667	0 
 0.447333	-0.608333	1 
 0.447333	-0.600000	1 
 0.447333	-0.591667	1 
 0.447333	-0.583333	1 
 0.447333	-0.575000	0 
 0.447333	-0.566667	0 
 0.447333	-0.558333	0 
 0.447333	-0.550000	0 
 0.447333	-0.541667	0 
 0.447333	-0.533333	0 
 0.447333	-0.525000	0 
 0.447333	-0.516667	0 
 0.447333	-0.508333	0 
 0.447333	-0.500000	0 
 0.447333	-0.491667	0 
 0.447333	-0.483333	0 
 0.447333	-0.475000	0 
 0.447333	-0.466667	0 
 0.447333	-0.458333	0 
 0.447333	-0.450000	0 
 0.447333	-0.441667	0 
 0.447333	-0.433333	0 
 0.447333	-0.425000	0 
 0.447333	-0.416667	0 
 0.447333	-0.408333	0 
 0.447333	-0.400000	0 
 0.447333	-0.391667	0 
 0.447333	-0.383333	0 
 0.447333	-0.375000	0 
 0.447333	-0.366667	0 
 0.447333	-0.358333	0 
 0.447333	-0.350000	0 
 0.447333	-0.341667	0 
 0.447333	-0.333333	0 
 0.447333	-0.325000	0 
 0.447333	-0.316667	0 
 0.447333	-0.308333	0 
 0.447333	-0.300000	0 
 0.447333	-0.291667	0 
 0.447333	-0.283333	0 
 0.447333	-0.275000	0 
 0.447333	-0.266667	0 
